obsnme,obsval,weight,obgnme
loc214n0024,7.045,0.001002889560678844,08781X0001
loc214n0025,6.4,0.001002889560678844,08781X0001
loc214n0026,5.21,0.001002889560678844,08781X0001
loc214n0027,4.755,0.001002889560678844,08781X0001
loc214n0028,3.98,0.001002889560678844,08781X0001
loc214n0029,2.86,0.001002889560678844,08781X0001
loc214n0030,2.145,0.001002889560678844,08781X0001
loc214n0031,0.785,0.001002889560678844,08781X0001
loc214n0032,-0.44,0.001002889560678844,08781X0001
loc214n0033,-1.3,0.001002889560678844,08781X0001
loc214n0034,-2.275,0.001002889560678844,08781X0001
loc214n0035,-3.45,0.001002889560678844,08781X0001
loc214n0036,-9999.0,0.0,08781X0001
loc214n0037,-9999.0,0.0,08781X0001
loc214n0038,-9999.0,0.0,08781X0001
loc214n0039,-9999.0,0.0,08781X0001
loc214n0040,-9999.0,0.0,08781X0001
loc215n0001,-9999.0,0.0,08266X0061
loc215n0002,-9999.0,0.0,08266X0061
loc215n0003,-9999.0,0.0,08266X0061
loc215n0004,-9999.0,0.0,08266X0061
loc215n0005,-9999.0,0.0,08266X0061
loc215n0006,-9999.0,0.0,08266X0061
loc215n0007,3.82,0.007466249629360706,08266X0061
loc215n0008,-9999.0,0.0,08266X0061
loc215n0009,-9999.0,0.0,08266X0061
loc215n0010,-9999.0,0.0,08266X0061
loc215n0011,-9999.0,0.0,08266X0061
loc215n0012,-9999.0,0.0,08266X0061
loc215n0013,-0.73,0.007466249629360706,08266X0061
loc215n0014,7.77,0.007466249629360706,08266X0061
loc215n0015,-9999.0,0.0,08266X0061
loc215n0016,9.77,0.007466249629360706,08266X0061
loc215n0017,-9999.0,0.0,08266X0061
loc215n0018,7.203333333333332,0.007466249629360706,08266X0061
loc215n0019,-9999.0,0.0,08266X0061
loc215n0020,5.37,0.007466249629360706,08266X0061
loc215n0021,-9999.0,0.0,08266X0061
loc215n0022,5.67,0.007466249629360706,08266X0061
loc215n0023,-9999.0,0.0,08266X0061
loc215n0024,7.47,0.007466249629360706,08266X0061
loc215n0025,7.92,0.007466249629360706,08266X0061
loc215n0026,7.655,0.007466249629360706,08266X0061
loc215n0027,7.85,0.007466249629360706,08266X0061
loc215n0028,7.41,0.007466249629360706,08266X0061
loc215n0029,8.220909090909092,5.3400697651428555,08266X0061
loc215n0030,7.604999999999999,0.944546531796872,08266X0061
loc215n0031,7.2908333333333335,3.386508355952815,08266X0061
loc215n0032,7.733333333333333,6.483810122602957,08266X0061
loc215n0033,7.2327272727272724,0.09076551364159163,08266X0061
loc215n0034,6.9475,0.5711464949963491,08266X0061
loc215n0035,7.6818181818181825,3.2323348891282433,08266X0061
loc215n0036,7.297000000000001,1.1785003818341224,08266X0061
loc215n0037,7.195,1.012292118582791,08266X0061
loc215n0038,7.049,4.824454193415588,08266X0061
loc215n0039,6.809,0.5663377880205211,08266X0061
loc215n0040,3.4560000000000004,0.004529909871463626,08266X0061
loc216n0001,-9999.0,0.0,08062X0012
loc216n0002,-9999.0,0.0,08062X0012
loc216n0003,-9999.0,0.0,08062X0012
loc216n0004,-9999.0,0.0,08062X0012
loc216n0005,-9999.0,0.0,08062X0012
loc216n0006,-9999.0,0.0,08062X0012
loc216n0007,-9999.0,0.0,08062X0012
loc216n0008,-9999.0,0.0,08062X0012
loc216n0009,-9999.0,0.0,08062X0012
loc216n0010,-9999.0,0.0,08062X0012
loc216n0011,-9999.0,0.0,08062X0012
loc216n0012,-9999.0,0.0,08062X0012
loc216n0013,-9999.0,0.0,08062X0012
loc216n0014,-9999.0,0.0,08062X0012
loc216n0015,-9999.0,0.0,08062X0012
loc216n0016,-9999.0,0.0,08062X0012
loc216n0017,-9999.0,0.0,08062X0012
loc216n0018,-9999.0,0.0,08062X0012
loc216n0019,-9999.0,0.0,08062X0012
loc216n0020,-9999.0,0.0,08062X0012
loc216n0021,-9999.0,0.0,08062X0012
loc216n0022,-9999.0,0.0,08062X0012
loc216n0023,-9999.0,0.0,08062X0012
loc216n0024,-9999.0,0.0,08062X0012
loc216n0025,107.58,0.004439631167172314,08062X0012
loc216n0026,-9999.0,0.0,08062X0012
loc216n0027,-9999.0,0.0,08062X0012
loc216n0028,-9999.0,0.0,08062X0012
loc216n0029,-9999.0,0.0,08062X0012
loc216n0030,-9999.0,0.0,08062X0012
loc216n0031,106.5925,0.004439631167172314,08062X0012
loc216n0032,107.3,16.524373450839732,08062X0012
loc216n0033,107.38416666666667,14.466691447573304,08062X0012
loc216n0034,106.89,1.4344115326687292,08062X0012
loc216n0035,107.40250000000002,0.5256604430660459,08062X0012
loc216n0036,106.80666666666669,0.7443860882511083,08062X0012
loc216n0037,107.38916666666668,19.91728792929326,08062X0012
loc216n0038,107.22166666666668,5.350057215889701,08062X0012
loc216n0039,107.3075,6.276725118669237,08062X0012
loc216n0040,106.95166666666668,7.7251561125299295,08062X0012
loc217n0001,-9999.0,0.0,09513X0025
loc217n0002,-9999.0,0.0,09513X0025
loc217n0003,-9999.0,0.0,09513X0025
loc217n0004,-9999.0,0.0,09513X0025
loc217n0005,-9999.0,0.0,09513X0025
loc217n0006,-9999.0,0.0,09513X0025
loc217n0007,-9999.0,0.0,09513X0025
loc217n0008,-9999.0,0.0,09513X0025
loc217n0009,-9999.0,0.0,09513X0025
loc217n0010,-9999.0,0.0,09513X0025
loc217n0011,-9999.0,0.0,09513X0025
loc217n0012,-9999.0,0.0,09513X0025
loc217n0013,-9999.0,0.0,09513X0025
loc217n0014,-9999.0,0.0,09513X0025
loc217n0015,-9999.0,0.0,09513X0025
loc217n0016,-9999.0,0.0,09513X0025
loc217n0017,31.04,0.02845723888031653,09513X0025
loc217n0018,30.68666666666667,0.02845723888031653,09513X0025
loc217n0019,29.836666666666666,0.02845723888031653,09513X0025
loc217n0020,28.04,0.02845723888031653,09513X0025
loc217n0021,28.80666666666667,0.02845723888031653,09513X0025
loc217n0022,28.173333333333336,0.02845723888031653,09513X0025
loc217n0023,28.81,0.02845723888031653,09513X0025
loc217n0024,27.933333333333334,0.02845723888031653,09513X0025
loc217n0025,28.31,0.02845723888031653,09513X0025
loc217n0026,28.293333333333337,0.02845723888031653,09513X0025
loc217n0027,29.32666666666667,0.02845723888031653,09513X0025
loc217n0028,29.266666666666666,0.02845723888031653,09513X0025
loc217n0029,28.74333333333333,0.02845723888031653,09513X0025
loc217n0030,29.263333333333332,0.02845723888031653,09513X0025
loc217n0031,28.32666666666667,0.02845723888031653,09513X0025
loc217n0032,27.52666666666667,0.02845723888031653,09513X0025
loc217n0033,27.84,0.02845723888031653,09513X0025
loc217n0034,27.59333333333333,0.02845723888031653,09513X0025
loc217n0035,27.50333333333333,0.02845723888031653,09513X0025
loc217n0036,27.80666666666667,0.02845723888031653,09513X0025
loc217n0037,28.540000000000006,0.02845723888031653,09513X0025
loc217n0038,27.850000000000005,0.02845723888031653,09513X0025
loc217n0039,27.926666666666666,0.02845723888031653,09513X0025
loc217n0040,28.43666666666667,0.02845723888031653,09513X0025
loc218n0001,-9999.0,0.0,07818X0008
loc218n0002,-9999.0,0.0,07818X0008
loc218n0003,45.2,0.004069661903241287,07818X0008
loc218n0004,-9999.0,0.0,07818X0008
loc218n0005,-9999.0,0.0,07818X0008
loc218n0006,-9999.0,0.0,07818X0008
loc218n0007,-9999.0,0.0,07818X0008
loc218n0008,-9999.0,0.0,07818X0008
loc218n0009,-9999.0,0.0,07818X0008
loc218n0010,-9999.0,0.0,07818X0008
loc218n0011,42.46666666666667,0.004069661903241287,07818X0008
loc218n0012,42.925,0.004069661903241287,07818X0008
loc218n0013,43.2,0.004069661903241287,07818X0008
loc218n0014,43.25,0.004069661903241287,07818X0008
loc218n0015,43.025,0.004069661903241287,07818X0008
loc218n0016,44.5,0.004069661903241287,07818X0008
loc218n0017,-9999.0,0.0,07818X0008
loc218n0018,43.58,0.004069661903241287,07818X0008
loc218n0019,43.1,0.004069661903241287,07818X0008
loc218n0020,43.4,0.004069661903241287,07818X0008
loc218n0021,43.4,0.004069661903241287,07818X0008
loc218n0022,-9999.0,0.0,07818X0008
loc218n0023,-9999.0,0.0,07818X0008
loc218n0024,-9999.0,0.0,07818X0008
loc218n0025,43.2,0.004069661903241287,07818X0008
loc218n0026,-9999.0,0.0,07818X0008
loc218n0027,-9999.0,0.0,07818X0008
loc218n0028,-9999.0,0.0,07818X0008
loc218n0029,-9999.0,0.0,07818X0008
loc218n0030,-9999.0,0.0,07818X0008
loc218n0031,-9999.0,0.0,07818X0008
loc218n0032,-9999.0,0.0,07818X0008
loc218n0033,-9999.0,0.0,07818X0008
loc218n0034,-9999.0,0.0,07818X0008
loc218n0035,-9999.0,0.0,07818X0008
loc218n0036,-9999.0,0.0,07818X0008
loc218n0037,-9999.0,0.0,07818X0008
loc218n0038,-9999.0,0.0,07818X0008
loc218n0039,-9999.0,0.0,07818X0008
loc218n0040,-9999.0,0.0,07818X0008
loc219n0001,-9999.0,0.0,08048X0048
loc219n0002,-9999.0,0.0,08048X0048
loc219n0003,-9999.0,0.0,08048X0048
loc219n0004,-9999.0,0.0,08048X0048
loc219n0005,-9999.0,0.0,08048X0048
loc219n0006,-9999.0,0.0,08048X0048
loc219n0007,-9999.0,0.0,08048X0048
loc219n0008,-9999.0,0.0,08048X0048
loc219n0009,-9999.0,0.0,08048X0048
loc219n0010,-9999.0,0.0,08048X0048
loc219n0011,-9999.0,0.0,08048X0048
loc219n0012,-9999.0,0.0,08048X0048
loc219n0013,-9999.0,0.0,08048X0048
loc219n0014,-9999.0,0.0,08048X0048
loc219n0015,-9999.0,0.0,08048X0048
loc219n0016,-9999.0,0.0,08048X0048
loc219n0017,-9999.0,0.0,08048X0048
loc219n0018,-9999.0,0.0,08048X0048
loc219n0019,6.03,0.003040332432736859,08048X0048
loc219n0020,-9999.0,0.0,08048X0048
loc219n0021,5.175000000000002,0.003040332432736859,08048X0048
loc219n0022,4.85,0.003040332432736859,08048X0048
loc219n0023,-9999.0,0.0,08048X0048
loc219n0024,2.4,0.003040332432736859,08048X0048
loc219n0025,1.69,0.003040332432736859,08048X0048
loc219n0026,2.005,0.003040332432736859,08048X0048
loc219n0027,1.43,0.003040332432736859,08048X0048
loc219n0028,1.145,0.003040332432736859,08048X0048
loc219n0029,-1.35,0.003040332432736859,08048X0048
loc219n0030,0.33,0.003040332432736859,08048X0048
loc219n0031,-1.67,0.003040332432736859,08048X0048
loc219n0032,-3.15,0.003040332432736859,08048X0048
loc219n0033,-3.38,0.003040332432736859,08048X0048
loc219n0034,-2.56,0.003040332432736859,08048X0048
loc219n0035,-2.705,0.003040332432736859,08048X0048
loc219n0036,-3.8,0.003040332432736859,08048X0048
loc219n0037,-5.0,0.003040332432736859,08048X0048
loc219n0038,-4.09,0.003040332432736859,08048X0048
loc219n0039,-4.3,0.003040332432736859,08048X0048
loc219n0040,-3.99,0.003040332432736859,08048X0048
loc220n0001,-9999.0,0.0,07778X0033
loc220n0002,-9999.0,0.0,07778X0033
loc220n0003,-9999.0,0.0,07778X0033
loc220n0004,-9999.0,0.0,07778X0033
loc220n0005,-9999.0,0.0,07778X0033
loc220n0006,-9999.0,0.0,07778X0033
loc220n0007,-9999.0,0.0,07778X0033
loc220n0008,-9999.0,0.0,07778X0033
loc220n0009,-9999.0,0.0,07778X0033
loc220n0010,-9999.0,0.0,07778X0033
loc220n0011,-9999.0,0.0,07778X0033
loc220n0012,-9999.0,0.0,07778X0033
loc220n0013,-9999.0,0.0,07778X0033
loc220n0014,-9999.0,0.0,07778X0033
loc220n0015,-9999.0,0.0,07778X0033
loc220n0016,-9999.0,0.0,07778X0033
loc220n0017,-9999.0,0.0,07778X0033
loc220n0018,-9999.0,0.0,07778X0033
loc220n0019,12.68,0.011945999406977131,07778X0033
loc220n0020,-9999.0,0.0,07778X0033
loc220n0021,-9999.0,0.0,07778X0033
loc220n0022,11.42,0.011945999406977131,07778X0033
loc220n0023,-9999.0,0.0,07778X0033
loc220n0024,11.57,0.011945999406977131,07778X0033
loc220n0025,-9999.0,0.0,07778X0033
loc220n0026,12.83,0.011945999406977131,07778X0033
loc220n0027,12.0,0.011945999406977131,07778X0033
loc220n0028,11.3,0.011945999406977131,07778X0033
loc220n0029,10.42,0.011945999406977131,07778X0033
loc220n0030,-9999.0,0.0,07778X0033
loc220n0031,11.67,0.011945999406977131,07778X0033
loc220n0032,-9999.0,0.0,07778X0033
loc220n0033,12.38,0.011945999406977131,07778X0033
loc220n0034,12.44,0.011945999406977131,07778X0033
loc220n0035,10.92,0.011945999406977131,07778X0033
loc220n0036,11.7,0.011945999406977131,07778X0033
loc220n0037,11.67,0.011945999406977131,07778X0033
loc220n0038,11.0,0.011945999406977131,07778X0033
loc220n0039,11.0,0.011945999406977131,07778X0033
loc220n0040,-9999.0,0.0,07778X0033
loc221n0001,-9999.0,0.0,09516X0029
loc221n0002,-9999.0,0.0,09516X0029
loc221n0003,-9999.0,0.0,09516X0029
loc221n0004,-9999.0,0.0,09516X0029
loc221n0005,-9999.0,0.0,09516X0029
loc221n0006,-9999.0,0.0,09516X0029
loc221n0007,-9999.0,0.0,09516X0029
loc221n0008,-9999.0,0.0,09516X0029
loc221n0009,-9999.0,0.0,09516X0029
loc221n0010,-9999.0,0.0,09516X0029
loc221n0011,-9999.0,0.0,09516X0029
loc221n0012,-9999.0,0.0,09516X0029
loc221n0013,-9999.0,0.0,09516X0029
loc221n0014,-9999.0,0.0,09516X0029
loc221n0015,-9999.0,0.0,09516X0029
loc221n0016,-9999.0,0.0,09516X0029
loc221n0017,-9999.0,0.0,09516X0029
loc221n0018,-9999.0,0.0,09516X0029
loc221n0019,-9999.0,0.0,09516X0029
loc221n0020,27.86,0.03252255872036175,09516X0029
loc221n0021,29.92333333333333,0.03252255872036175,09516X0029
loc221n0022,30.16,0.03252255872036175,09516X0029
loc221n0023,30.14333333333333,0.03252255872036175,09516X0029
loc221n0024,29.16,0.03252255872036175,09516X0029
loc221n0025,30.63666666666667,0.03252255872036175,09516X0029
loc221n0026,30.07666666666667,0.03252255872036175,09516X0029
loc221n0027,30.1,0.03252255872036175,09516X0029
loc221n0028,29.98333333333333,0.03252255872036175,09516X0029
loc221n0029,30.57666666666667,0.03252255872036175,09516X0029
loc221n0030,28.405641025641042,2.982994725600899,09516X0029
loc221n0031,28.82654794520545,6.505392901132115,09516X0029
loc221n0032,28.079476584022018,2.6161929327856157,09516X0029
loc221n0033,28.495273224043714,5.0998316036760825,09516X0029
loc221n0034,26.507150684931503,2.2401609489892484,09516X0029
loc221n0035,25.913479452054798,3.3266791318390623,09516X0029
loc221n0036,26.780304709141245,6.918805192555442,09516X0029
loc221n0037,26.98383480825957,5.142038201048491,09516X0029
loc221n0038,26.01240997229916,1.0200233834065788,09516X0029
loc221n0039,26.393013698630124,2.983661581673866,09516X0029
loc221n0040,27.097397260273986,6.191015163795915,09516X0029
loc222n0001,-9999.0,0.0,09001X0113
loc222n0002,-9999.0,0.0,09001X0113
loc222n0003,-9999.0,0.0,09001X0113
loc222n0004,-9999.0,0.0,09001X0113
loc222n0005,-9999.0,0.0,09001X0113
loc222n0006,-9999.0,0.0,09001X0113
loc222n0007,-9999.0,0.0,09001X0113
loc222n0008,-9999.0,0.0,09001X0113
loc222n0009,-9999.0,0.0,09001X0113
loc222n0010,-9999.0,0.0,09001X0113
loc222n0011,-9999.0,0.0,09001X0113
loc222n0012,-9999.0,0.0,09001X0113
loc222n0013,-9999.0,0.0,09001X0113
loc222n0014,-9999.0,0.0,09001X0113
loc222n0015,-9999.0,0.0,09001X0113
loc222n0016,-9999.0,0.0,09001X0113
loc222n0017,-9999.0,0.0,09001X0113
loc222n0018,-9999.0,0.0,09001X0113
loc222n0019,-9999.0,0.0,09001X0113
loc222n0020,-9999.0,0.0,09001X0113
loc222n0021,-9999.0,0.0,09001X0113
loc222n0022,-9999.0,0.0,09001X0113
loc222n0023,-9999.0,0.0,09001X0113
loc222n0024,-9999.0,0.0,09001X0113
loc222n0025,-9999.0,0.0,09001X0113
loc222n0026,-9999.0,0.0,09001X0113
loc222n0027,-9999.0,0.0,09001X0113
loc222n0028,-9999.0,0.0,09001X0113
loc222n0029,-9999.0,0.0,09001X0113
loc222n0030,-9999.0,0.0,09001X0113
loc222n0031,-9999.0,0.0,09001X0113
loc222n0032,-9999.0,0.0,09001X0113
loc222n0033,-9999.0,0.0,09001X0113
loc222n0034,-9999.0,0.0,09001X0113
loc222n0035,-9999.0,0.0,09001X0113
loc222n0036,116.34586826347301,79.35530004454391,09001X0113
loc222n0037,116.43951999999996,77.17437968328991,09001X0113
loc222n0038,116.30177018633543,77.23014224293603,09001X0113
loc222n0039,116.26627565982392,79.3117729893147,09001X0113
loc222n0040,116.26454794520531,79.61155352420259,09001X0113
loc223n0001,-9999.0,0.0,08024X0050
loc223n0002,-9999.0,0.0,08024X0050
loc223n0003,-9999.0,0.0,08024X0050
loc223n0004,-9999.0,0.0,08024X0050
loc223n0005,-9999.0,0.0,08024X0050
loc223n0006,-9999.0,0.0,08024X0050
loc223n0007,-9999.0,0.0,08024X0050
loc223n0008,-9999.0,0.0,08024X0050
loc223n0009,-9999.0,0.0,08024X0050
loc223n0010,-9999.0,0.0,08024X0050
loc223n0011,-9999.0,0.0,08024X0050
loc223n0012,-9999.0,0.0,08024X0050
loc223n0013,40.08,0.006399642539452035,08024X0050
loc223n0014,39.79666666666667,0.006399642539452035,08024X0050
loc223n0015,38.69750000000001,0.006399642539452035,08024X0050
loc223n0016,38.38333333333335,0.306598938238586,08024X0050
loc223n0017,39.09090909090909,0.32279482051434044,08024X0050
loc223n0018,38.208333333333336,0.006399642539452035,08024X0050
loc223n0019,38.471,0.5423041854072921,08024X0050
loc223n0020,38.642307692307696,0.5564622609928745,08024X0050
loc223n0021,39.418000000000006,3.154590892729303,08024X0050
loc223n0022,39.2075,0.5241808185559989,08024X0050
loc223n0023,39.98,0.4182233870518095,08024X0050
loc223n0024,38.715,0.006399642539452035,08024X0050
loc223n0025,38.86307692307693,0.5013128067327413,08024X0050
loc223n0026,37.585,0.1761039717849417,08024X0050
loc223n0027,38.00875,0.14148987065172894,08024X0050
loc223n0028,38.746666666666655,0.5188934884632683,08024X0050
loc223n0029,39.122142857142855,1.1316873707420256,08024X0050
loc223n0030,38.653636363636366,0.19470876203589693,08024X0050
loc223n0031,37.74916666666665,0.9786174557181744,08024X0050
loc223n0032,37.87416666666667,0.2811931822014676,08024X0050
loc223n0033,38.345454545454544,0.2925553417994194,08024X0050
loc223n0034,36.15000000000001,0.08677195698635203,08024X0050
loc223n0035,37.173,0.2340247673091742,08024X0050
loc223n0036,37.846363636363634,0.3756934182735796,08024X0050
loc223n0037,37.38916666666667,0.4899134127529168,08024X0050
loc223n0038,37.14833333333333,0.1425945672046034,08024X0050
loc223n0039,38.06,0.5191944619257409,08024X0050
loc223n0040,36.66833333333333,0.14749488870616762,08024X0050
loc224n0001,-9999.0,0.0,08512X0001
loc224n0002,-9999.0,0.0,08512X0001
loc224n0003,-9999.0,0.0,08512X0001
loc224n0004,-9999.0,0.0,08512X0001
loc224n0005,-9999.0,0.0,08512X0001
loc224n0006,-9999.0,0.0,08512X0001
loc224n0007,-9999.0,0.0,08512X0001
loc224n0008,-9999.0,0.0,08512X0001
loc224n0009,-9999.0,0.0,08512X0001
loc224n0010,-9999.0,0.0,08512X0001
loc224n0011,-9999.0,0.0,08512X0001
loc224n0012,-9999.0,0.0,08512X0001
loc224n0013,-9999.0,0.0,08512X0001
loc224n0014,-9999.0,0.0,08512X0001
loc224n0015,-9999.0,0.0,08512X0001
loc224n0016,-9999.0,0.0,08512X0001
loc224n0017,-9999.0,0.0,08512X0001
loc224n0018,-9999.0,0.0,08512X0001
loc224n0019,-9999.0,0.0,08512X0001
loc224n0020,-9999.0,0.0,08512X0001
loc224n0021,-9999.0,0.0,08512X0001
loc224n0022,-9999.0,0.0,08512X0001
loc224n0023,-9999.0,0.0,08512X0001
loc224n0024,-9999.0,0.0,08512X0001
loc224n0025,-9999.0,0.0,08512X0001
loc224n0026,-9999.0,0.0,08512X0001
loc224n0027,-9999.0,0.0,08512X0001
loc224n0028,-9999.0,0.0,08512X0001
loc224n0029,-9999.0,0.0,08512X0001
loc224n0030,-9999.0,0.0,08512X0001
loc224n0031,-9999.0,0.0,08512X0001
loc224n0032,-9999.0,0.0,08512X0001
loc224n0033,-9999.0,0.0,08512X0001
loc224n0034,-9999.0,0.0,08512X0001
loc224n0035,-9999.0,0.0,08512X0001
loc224n0036,-9999.0,0.0,08512X0001
loc224n0037,-9999.0,0.0,08512X0001
loc224n0038,32.89314569536421,100.11476768232764,08512X0001
loc224n0039,31.91860273972601,42.856809749036934,08512X0001
loc224n0040,32.47863013698629,61.32720985684836,08512X0001
loc225n0001,-9999.0,0.0,08022X0013
loc225n0002,-9999.0,0.0,08022X0013
loc225n0003,-9999.0,0.0,08022X0013
loc225n0004,-9999.0,0.0,08022X0013
loc225n0005,-9999.0,0.0,08022X0013
loc225n0006,-9999.0,0.0,08022X0013
loc225n0007,-9999.0,0.0,08022X0013
loc225n0008,-9999.0,0.0,08022X0013
loc225n0009,-9999.0,0.0,08022X0013
loc225n0010,-9999.0,0.0,08022X0013
loc225n0011,-9999.0,0.0,08022X0013
loc225n0012,-9999.0,0.0,08022X0013
loc225n0013,-9999.0,0.0,08022X0013
loc225n0014,-9999.0,0.0,08022X0013
loc225n0015,-9999.0,0.0,08022X0013
loc225n0016,-9999.0,0.0,08022X0013
loc225n0017,-9999.0,0.0,08022X0013
loc225n0018,-9999.0,0.0,08022X0013
loc225n0019,-9999.0,0.0,08022X0013
loc225n0020,-9999.0,0.0,08022X0013
loc225n0021,-9999.0,0.0,08022X0013
loc225n0022,-9999.0,0.0,08022X0013
loc225n0023,-9999.0,0.0,08022X0013
loc225n0024,-9999.0,0.0,08022X0013
loc225n0025,-9999.0,0.0,08022X0013
loc225n0026,-9999.0,0.0,08022X0013
loc225n0027,-9999.0,0.0,08022X0013
loc225n0028,-9999.0,0.0,08022X0013
loc225n0029,-9999.0,0.0,08022X0013
loc225n0030,-9999.0,0.0,08022X0013
loc225n0031,-9999.0,0.0,08022X0013
loc225n0032,-9999.0,0.0,08022X0013
loc225n0033,30.183333333333334,0.2481114626025925,08022X0013
loc225n0034,30.307500000000005,25.852951545301327,08022X0013
loc225n0035,30.48833333333333,13.821796554323795,08022X0013
loc225n0036,30.56583333333333,7.319372308374739,08022X0013
loc225n0037,30.464000000000002,19.860885530682832,08022X0013
loc225n0038,30.539166666666667,12.009680530366941,08022X0013
loc225n0039,30.18583333333333,2.0905945418588776,08022X0013
loc225n0040,30.09773109243701,40.65404322485111,08022X0013
loc226n0001,-9999.0,0.0,07595X0009
loc226n0002,-9999.0,0.0,07595X0009
loc226n0003,-9999.0,0.0,07595X0009
loc226n0004,-9999.0,0.0,07595X0009
loc226n0005,-9999.0,0.0,07595X0009
loc226n0006,-9999.0,0.0,07595X0009
loc226n0007,-9999.0,0.0,07595X0009
loc226n0008,-9999.0,0.0,07595X0009
loc226n0009,-9999.0,0.0,07595X0009
loc226n0010,-9999.0,0.0,07595X0009
loc226n0011,-9999.0,0.0,07595X0009
loc226n0012,-9999.0,0.0,07595X0009
loc226n0013,-9999.0,0.0,07595X0009
loc226n0014,-9999.0,0.0,07595X0009
loc226n0015,-9999.0,0.0,07595X0009
loc226n0016,-9999.0,0.0,07595X0009
loc226n0017,-9999.0,0.0,07595X0009
loc226n0018,-9999.0,0.0,07595X0009
loc226n0019,-9999.0,0.0,07595X0009
loc226n0020,-9999.0,0.0,07595X0009
loc226n0021,-9999.0,0.0,07595X0009
loc226n0022,-9999.0,0.0,07595X0009
loc226n0023,-9999.0,0.0,07595X0009
loc226n0024,-9999.0,0.0,07595X0009
loc226n0025,87.6,0.0035585367675862,07595X0009
loc226n0026,-9999.0,0.0,07595X0009
loc226n0027,88.38199999999998,21.543764618983353,07595X0009
loc226n0028,88.60145454545454,15.901719488411707,07595X0009
loc226n0029,88.79472727272726,12.32111751291296,07595X0009
loc226n0030,88.80037037037037,15.286755751377392,07595X0009
loc226n0031,88.85529411764708,15.21857249885712,07595X0009
loc226n0032,88.6868235294118,20.405676550558915,07595X0009
loc226n0033,88.58482233502545,21.60491673267007,07595X0009
loc226n0034,88.32303030303034,21.31960028710385,07595X0009
loc226n0035,88.37248554913297,22.501274060070003,07595X0009
loc226n0036,88.45837579617837,24.09295312531861,07595X0009
loc226n0037,88.38628048780492,22.989504800292234,07595X0009
loc226n0038,88.53135371179033,21.534822543589307,07595X0009
loc226n0039,88.4131767955801,21.781909979580874,07595X0009
